content.update_time,#genre#
西藏卫视,http://z.b.bkpcp.top/m.php?id=xzws
西藏卫视,https://stream1.freetv.fun/d90f781fc61300e7f5a098be9c3dcd60c7cc26592d9911f549548970347b8f1b.ctv
西藏卫视,https://stream1.freetv.fun/c5167dfaa8e7ca26b86ba617808fc2b90d232c67578a13f90584e5dfcdefc24a.ctv
西藏卫视,https://stream1.freetv.fun/a3691c34d33f9f12c34e81eff41ef056a235340128db1ac89bf2ccc314744e57.ctv
新疆卫视,https://migu.188766.xyz/?migutoken=0510d20f731c4c17e3966897c666f863&id=xjws_hd&type=sz
新疆卫视,https://iptv.catvod.com/live.php?id=%E6%96%B0%E7%96%86%E5%8D%AB%E8%A7%86%E5%8F%B0
新疆卫视,http://z.b.bkpcp.top/m.php?id=xjws
新疆卫视,https://stream1.freetv.fun/xin-jiang-wei-shi-15.m3u8
云南卫视,https://iptv.catvod.com/live.php?id=%E4%BA%91%E5%8D%97%E5%8D%AB%E8%A7%86%E5%8F%B0
云南卫视,https://migu.188766.xyz/?migutoken=c2049841bc66ef12838aaa7464d9b105&id=ynws&type=sz
云南卫视,https://iptv.catvod.com/live.php?id=%E4%BA%91%E5%8D%97%E5%8D%AB%E8%A7%86
云南卫视,https://stream1.freetv.fun/chcying-mi-dian-ying-14.m3u8
云南卫视,http://23.237.228.134/live8/yunnan.m3u8

☘️广东频道,#genre#
广东珠江,https://hk.188766.xyz/?migutoken=6b86b0ef549ca75515c92af68c30ea99&id=gd_gdzj&type=sz
广东珠江,http://php.jdshipin.com/PLTV/iptv.php?id=gdzj
广东珠江,https://mgev.188766.xyz/?migutoken=072f6cc9280bd63aac9b0b8453bd6054&id=gd_gdzj&type=sz
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-4.m3u8
广东珠江,https://live.catvod.com/live.php?id=zhujiang&token=ca9391a7ac2883e67ee2c656b0aac50487f70389bfbc0e6eb668a0cbe07ac79a%3A1766020769%3ANC4yNDYuMTM1LjY2
广东珠江,https://mgev.188766.xyz/?migutoken=a7bbd12ceedfd52abe635db55f488d13&id=gd_gdzj&type=sz
广东珠江,https://live.catvod.com/live.php?id=zhujiang&token=a1d841d1c8993ab89372c9e04243c5f1cfe78b07c86829d526ba50b9e9b26583%3A1762824105%3ANTIuMTU0LjIwLjE5Nw%3D%3D
广东珠江,https://hk.188766.xyz/?migutoken=4358e08cf085463ddb882df6034dcec2&id=gd_gdzj&type=sz
广东珠江,https://hk.188766.xyz/?migutoken=de21e6016bb919cea0a9faad045972d0&id=gd_gdzj&type=sz
广东珠江,https://hk.188766.xyz/?migutoken=18390b3e464172b39a28ff6bb398638d&id=gd_gdzj&type=sz
广东体育,http://php.jdshipin.com/PLTV/iptv.php?id=gdty
广东体育,https://migu.188766.xyz/?migutoken=2d63190e8a98cb56e7125ae5ae935893&id=hk_gdty&type=dy
广东体育,https://mgev.188766.xyz/?migutoken=38f5dd71e8cfd78d819c05fc52e5e6d8&id=gd_gdty&type=sz
广东体育,https://hk.188766.xyz/?migutoken=54f530822b81ae3309a0bad6f3ed2fe1&id=gd_gdty&type=sz
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-10.ctv
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-1.m3u8
广东体育,https://migu.188766.xyz/?migutoken=4174ae7467b20041d83ba63f816e04c2&id=hk_gdty&type=dy
广东体育,https://migu.188766.xyz/?migutoken=7ac38d6aa6c67680940905617026892e&id=hk_gdty&type=dy
广东体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty
广东体育,https://mgev.188766.xyz/?migutoken=adc89b1e857930955cba95be68079f7d&id=gd_gdty&type=sz
广东新闻,https://hk.188766.xyz/?migutoken=9da17595eaecb1a6026e5c2ac5307b85&id=gd_gdxw&type=sz
广东新闻,https://hk.188766.xyz/?migutoken=8dcc34f30a341a6df6315f77488d4713&id=gd_gdxw&type=sz
广东新闻,https://hk.188766.xyz/?migutoken=ce8bad3d1344fe1613f8fb947d6ae82b&id=gd_gdxw&type=sz
广东新闻,https://hk.188766.xyz/?migutoken=4b15a0886d525c7e186f7cbea2be3c60&id=gd_gdxw&type=sz
广东新闻,https://mgev.188766.xyz/?migutoken=1f7844637b23d06e0195efc9643bd4d7&id=gd_gdxw&type=sz
广东新闻,https://hk.188766.xyz/?migutoken=ac533183ed8f53000df6e5207eda9b60&id=gd_gdxw&type=sz
广东新闻,https://hk.188766.xyz/?migutoken=981b70b40a890e41fee04fc0d642c9d8&id=gd_gdxw&type=sz
广东新闻,https://hk.188766.xyz/?migutoken=d1d00bc2c81ec3126fdfdb18a7414493&id=gd_gdxw&type=sz
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-4.ctv
广东新闻,https://hk.188766.xyz/?migutoken=303d604cced0618c4c8ee795416ca0bc&id=gd_gdxw&type=sz
广东民生,https://mgev.188766.xyz/?migutoken=0febb81a0976b24eec2f16d33945066b&id=gd_gdms&type=sz
广东民生,https://hk.188766.xyz/?migutoken=0832bcb5e36e4e6c2100cb43dfe1d677&id=gd_gdms&type=sz
广东民生,https://mgev.188766.xyz/?migutoken=75b0b7370c881ea4d40a87e0e4b70833&id=gd_gdms&type=sz
广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-1.ctv
广东民生,https://hk.188766.xyz/?migutoken=1b3f5ad2fc9489a673fb716341b0f4f7&id=gd_gdms&type=sz
广东民生,https://mgev.188766.xyz/?migutoken=b1925b5a2d9ce02aded487f84d011f52&id=gd_gdms&type=sz
广东民生,https://hk.188766.xyz/?migutoken=74c3064e267f60f79ef0bad68d319163&id=gd_gdms&type=sz
广东民生,https://mgev.188766.xyz/?migutoken=63f4e706b4b119dcc4b290c085c4f28d&id=gd_gdms&type=sz
广东民生,https://hk.188766.xyz/?migutoken=3bf914bec43862820a1372be365260c4&id=gd_gdms&type=sz
广东民生,https://mgev.188766.xyz/?migutoken=60260422a7314ceb2975ac544889685a&id=gd_gdms&type=sz
大湾区卫视,https://migu.188766.xyz/?migutoken=85008607fec9f7c7f013c41335701e04&id=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86&type=yy
大湾区卫视,https://migu.188766.xyz/?migutoken=1dcc19ed87c6b59805f8a68a1283f382&id=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86&type=yy
大湾区卫视,https://migu.188766.xyz/?migutoken=cc54bd2ad5dea99168ad1c4c80dd1bce&id=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86&type=yy
大湾区卫视,https://migu.188766.xyz/?migutoken=6d781cdcf949a4d2efb84be4bd9ec364&id=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86&type=yy
大湾区卫视,https://migu.188766.xyz/?migutoken=bad3c4b482b0cde87aa8dff8ec67e15b&id=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86&type=yy
大湾区卫视,https://migu.188766.xyz/?migutoken=7cc4f71e8f53c2ac479cd99e300388cd&id=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86&type=yy
大湾区卫视,https://migu.188766.xyz/?migutoken=e3a4629bcd22e2c3c01116946c816d6c&id=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86&type=yy
大湾区卫视,https://migu.188766.xyz/?migutoken=93a3177b679424f12f91f82b678545de&id=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86&type=yy
大湾区卫视,https://migu.188766.xyz/?migutoken=e66a28d0a7d794700024e6771bdde55f&id=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86&type=yy
大湾区卫视,https://migu.188766.xyz/?migutoken=cf806d1babe3f6d95fa2a045377bb270&id=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86&type=yy
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-4.ctv
广州综合,http://r.jdshipin.com/snhya
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-2.m3u8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-5.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-21.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-16.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-13.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-15.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-6.m3u8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-11.ctv
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-25.m3u8
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-6.ctv
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-13.ctv
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-7.ctv
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-4.ctv
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-28.ctv
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-15.ctv
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-12.ctv
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-24.ctv
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-18.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-34.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-38.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-32.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-2.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-33.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-31.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-12.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-4.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-27.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-26.ctv
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-8.ctv
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-6.ctv
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-4.ctv
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-2.ctv
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-9.ctv
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-1.ctv
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-7.ctv
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-5.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-13.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-5.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-17.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-7.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-9.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-15.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-22.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-18.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-3.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-2.ctv
汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-5.ctv
汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-7.ctv
汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-1.ctv
汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-9.ctv
汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-6.ctv
汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-2.ctv
汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-4.ctv
汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-8.ctv
汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-3.ctv
汕头经济,https://stream1.freetv.fun/shan-tou-jing-ji-1.ctv
汕头经济,https://stream1.freetv.fun/shan-tou-jing-ji-4.ctv
汕头经济,https://stream1.freetv.fun/shan-tou-jing-ji-2.ctv
汕头经济,https://stream1.freetv.fun/shan-tou-jing-ji-3.ctv
汕头经济,https://stream1.freetv.fun/shan-tou-jing-ji-5.ctv
汕头经济,https://stream1.freetv.fun/shan-tou-jing-ji-6.ctv

☘️浙江频道,#genre#
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江钱江,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/720p.m3u8
浙江钱江,https://stream1.freetv.fun/zhe-jiang-qian-jiang-du-shi-3.ctv
浙江钱江,https://stream1.freetv.fun/zhe-jiang-qian-jiang-du-shi-5.ctv
浙江钱江,https://stream1.freetv.fun/zhe-jiang-qian-jiang-du-shi-4.ctv
浙江生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-1.ctv
浙江生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel003/720p.m3u8
浙江生活,http://ali-vl.cztv.com/channels/lantian/channel003/360p.m3u8
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-4.ctv
浙江生活,http://ls.qingting.fm/live/1099.m3u8
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-3.ctv
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-8.ctv
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-7.ctv
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
浙江教育,http://ali-vl.cztv.com/channels/lantian/channel004/360p.m3u8
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生,https://stream1.freetv.fun/zhe-jiang-min-sheng-9.m3u8
浙江民生,https://stream1.freetv.fun/zhe-jiang-min-sheng-2.m3u8
浙江民生,https://stream1.freetv.fun/zhe-jiang-min-sheng-5.m3u8
浙江民生,https://stream1.freetv.fun/zhe-jiang-min-sheng-10.m3u8
浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-9.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-1.m3u8
浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-4.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-6.m3u8
浙江新闻,http://ali-vl.cztv.com/channels/lantian/channel007/360p.m3u8
浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-5.m3u8
浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-3.m3u8
浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-3.ctv
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-3.ctv
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-4.ctv
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-4.m3u8
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-2.ctv
浙江少儿,http://ali-vl.cztv.com/channels/lantian/channel008/360p.m3u8?a=1000&d=83b26bacf5397c013aff782b2c4287d0&k=c99bdac76cff6ddc27e750ba689b7d5b&t=1704368408
浙江少儿,http://ali-vl.cztv.com/channels/lantian/channel008/360p.m3u8
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-6.ctv
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-9.ctv
杭州综合,https://stream1.freetv.fun/hang-zhou-zong-he-4.ctv
杭州综合,https://stream1.freetv.fun/hang-zhou-zong-he-2.ctv
杭州综合,https://stream1.freetv.fun/hang-zhou-zong-he-3.ctv
杭州明珠,https://stream1.freetv.fun/hang-zhou-ming-zhu-2.ctv
杭州明珠,https://stream1.freetv.fun/hang-zhou-ming-zhu-1.ctv
杭州生活,https://stream1.freetv.fun/hang-zhou-sheng-huo-2.ctv
杭州生活,https://stream1.freetv.fun/hang-zhou-sheng-huo-5.ctv
杭州生活,https://stream1.freetv.fun/hang-zhou-sheng-huo-3.ctv
杭州生活,https://stream1.freetv.fun/hang-zhou-sheng-huo-4.ctv
杭州生活,https://stream1.freetv.fun/hang-zhou-sheng-huo-1.ctv
杭州影视,https://stream1.freetv.fun/hang-zhou-ying-shi-4.ctv
杭州影视,https://stream1.freetv.fun/hang-zhou-ying-shi-2.ctv
浙江教科,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel12/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/720p.m3u8
浙江国际,https://stream1.freetv.fun/zhe-jiang-guo-ji-1.m3u8
浙江国际,https://stream1.freetv.fun/zhe-jiang-guo-ji-3.ctv
浙江国际,http://ali-vl.cztv.com/channels/lantian/channel010/360p.m3u8
浙江国际,https://stream1.freetv.fun/zhe-jiang-guo-ji-4.m3u8
浙江国际,https://stream1.freetv.fun/zhe-jiang-guo-ji-5.ctv
浙江国际,https://stream1.freetv.fun/zhe-jiang-guo-ji-10.m3u8
浙江国际,https://stream1.freetv.fun/zhe-jiang-guo-ji-7.m3u8
嘉兴新闻综合,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
湖州公共,https://stream1.freetv.fun/hu-zhou-gong-gong-1.m3u8
湖州公共,https://stream1.freetv.fun/hu-zhou-gong-gong-3.m3u8
湖州公共,https://stream1.freetv.fun/hu-zhou-gong-gong-9.m3u8
湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865
湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865&amp;fbl=
湖州新闻综合,https://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865
湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865&fbl=
湖州文化娱乐,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887
湖州文化娱乐,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887&fbl=
湖州文化娱乐,https://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887
浙江留学,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江留学,http://ali-vl.cztv.com/channels/lantian/channel009/360p.m3u8
浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-3.m3u8
浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-4.ctv
浙江民生休闲,http://ali-vl.cztv.com/channels/lantian/channel006/360p.m3u8
浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-8.m3u8
浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-7.ctv
浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-6.ctv
浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-9.ctv
浙江数码时代,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8\r\n
浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江公共新闻,https://stream1.freetv.fun/zhe-jiang-gong-gong-xin-wen-2.ctv
浙江公共新闻,https://stream1.freetv.fun/zhe-jiang-gong-gong-xin-wen-1.ctv
浙江公共新闻,https://stream1.freetv.fun/zhe-jiang-gong-gong-xin-wen-1.m3u8
浙江休闲台,http://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8
浙江青田,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
浙江遂昌,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
诸暨新闻综合,https://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
龙游生活娱乐,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
龙游新闻综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
象山综合,http://play-sh13.quklive.com/live/1702360350551252.m3u8?auth_key=2037107484-800189c57a5a44d3b823b60cf84f6756-0-a6f6828a62d5c167cff5e68735fa0d39
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
衢江新闻综合,https://stream1.freetv.fun/qu-jiang-xin-wen-zong-he-2.m3u8
衢江新闻综合,https://stream1.freetv.fun/qu-jiang-xin-wen-zong-he-3.m3u8
衢江新闻综合,https://stream1.freetv.fun/qu-jiang-xin-wen-zong-he-1.m3u8
衢江新闻综合,https://stream1.freetv.fun/qu-jiang-xin-wen-zong-he-1.ctv
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
萧山生活,https://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
萧山新闻综合,https://stream1.freetv.fun/xiao-shan-xin-wen-zong-he-2.m3u8
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
萧山新闻综合,https://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
萧山新闻综合,https://stream1.freetv.fun/xiao-shan-xin-wen-zong-he-9.m3u8
萧山新闻综合,https://stream1.freetv.fun/xiao-shan-xin-wen-zong-he-3.m3u8
萧山新闻综合,https://stream1.freetv.fun/xiao-shan-xin-wen-zong-he-6.m3u8
萧山新闻综合,https://stream1.freetv.fun/xiao-shan-xin-wen-zong-he-8.m3u8
萧山新闻综合,https://stream1.freetv.fun/xiao-shan-xin-wen-zong-he-1.m3u8
萧山新闻综合,https://stream1.freetv.fun/xiao-shan-xin-wen-zong-he-4.m3u8
萧山新闻综合,https://stream1.freetv.fun/xiao-shan-xin-wen-zong-he-7.m3u8
苍南新闻综合,https://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
苍南新闻综合,https://stream1.freetv.fun/cang-nan-xin-wen-zong-he-1.m3u8
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed
苍南新闻综合,https://stream1.freetv.fun/cang-nan-xin-wen-zong-he-3.m3u8
苍南新闻综合,https://stream1.freetv.fun/cang-nan-xin-wen-zong-he-5.m3u8
苍南新闻综合,https://stream1.freetv.fun/cang-nan-xin-wen-zong-he-4.ctv
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
缙云新闻综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
绍兴电视台公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
绍兴新闻综合,https://stream1.freetv.fun/shao-xing-xin-wen-zong-he-4.m3u8
绍兴新闻综合,https://stream1.freetv.fun/shao-xing-xin-wen-zong-he-3.m3u8
绍兴新闻综合,https://stream1.freetv.fun/shao-xing-xin-wen-zong-he-2.m3u8
绍兴文化影院,https://stream1.freetv.fun/shao-xing-wen-hua-ying-yuan-2.m3u8
绍兴文化影院,https://stream1.freetv.fun/shao-xing-wen-hua-ying-yuan-4.m3u8
绍兴文化影院,https://stream1.freetv.fun/shao-xing-wen-hua-ying-yuan-1.m3u8
绍兴文化影院,https://stream1.freetv.fun/shao-xing-wen-hua-ying-yuan-3.m3u8
绍兴文化影视,https://stream1.freetv.fun/shao-xing-wen-hua-ying-shi-1.m3u8
绍兴公共,https://stream1.freetv.fun/shao-xing-gong-gong-3.m3u8
绍兴公共,https://stream1.freetv.fun/shao-xing-gong-gong-2.m3u8
绍兴公共,https://stream1.freetv.fun/shao-xing-gong-gong-7.m3u8
绍兴公共,https://stream1.freetv.fun/shao-xing-gong-gong-1.m3u8
绍兴公共,https://stream1.freetv.fun/shao-xing-gong-gong-8.m3u8
湖州公共民生,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e
海宁新闻综合,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8?zbid=293304&tpid=1708007815
海宁新闻综合,http://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8
海宁新闻综合,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8
洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
永嘉新闻综合,https://stream1.freetv.fun/yong-jia-xin-wen-zong-he-3.ctv
永嘉新闻综合,https://stream1.freetv.fun/yong-jia-xin-wen-zong-he-4.m3u8
永嘉新闻综合,https://stream1.freetv.fun/yong-jia-xin-wen-zong-he-2.m3u8
武义新闻综合,https://stream1.freetv.fun/wu-yi-xin-wen-zong-he-1.m3u8
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
